KS1295[%]	6082[%]	2024[%]	bat-box[%]	3003[%]	4032[%]	Al	Si	Cu	Ni	Mg	Mn	Fe	Cr	Ti	Zr	V	Zn	Vf_FCC_A1	Vf_DIAMOND_A4	Vf_AL15SI2M4	Vf_AL3X	Vf_AL6MN	Vf_MG2ZN3	Vf_AL3NI2	Vf_AL3NI_D011	Vf_AL7CU4NI	Vf_AL2CU_C16	Vf_Q_ALCUMGSI	Vf_AL7CU2FE	Vf_MG2SI_C1	Vf_AL9FE2SI2	Vf_AL18FE2MG7SI10	eut. frac.[%]	eut. T (C)	T_FCC_A1	T_DIAMOND_A4	T_AL15SI2M4	T_AL3X	T_AL6MN	T_MG2ZN3	T_AL3NI2	T_AL3NI_D011	T_AL7CU4NI	T_AL2CU_C16	T_Q_ALCUMGSI	T_AL7CU2FE	T_MG2SI_C1	T_AL9FE2SI2	T_AL18FE2MG7SI10	T(liqu)	T(sol)	delta_T	delta_T_FCC	delta_T_Al15Si2M4	delta_T_Si	CSC	YS(MPa)	hardness(Vickers)	CTEvol(1/K)(20.0-300.0C)	Density(g/cm3)	Volume(m3/mol)	El.conductivity(S/m)	El. resistivity(ohm m)	heat capacity(J/(mol K))	Therm.conductivity(W/(mK))	Therm. diffusivity(m2/s)	Therm.resistivity(mK/W)	Linear thermal expansion (1/K)(20.0-300.0C)	Technical thermal expansion (1/K)(20.0-300.0C)
0.2316	48.95799	2.04854	8.13499	28.18319	12.4411	95.22794	2.2767	0.27947	0.17906	0.66996	0.73812	0.41482	0.07568	0.03448	0.02998	0.02998	0.09356	93.57347	1.2405	2.14814	nan	2.00364	nan	0.06534	0.33836	0.06556	0.23507	0.12264	0.00198	0.38216	0.53874	0.1818	35.9964	611.20022	641.35533	497.83422	637.10294	391.63058	642.99462	nan	523.13276	542.57174	447.56985	208.40032	349.08927	553.04521	390.87181	362.01649	441.37519	647.63517	555.59536	92.03821	77.44586	92.03821	5.52805	0.52381	60.21548	18.42005	8.01E-05	2.67292	1.02E-05	1.37E+07	7.32E-08	27.73698	188.51091	6.93E-05	0.00531	2.67E-05	2.43E-05
0.232	48.00178	2.02194	8.64719	27.14459	13.9505	95.03966	2.4489	0.29033	0.19844	0.68032	0.72016	0.4144	0.0756	0.0346	0.0296	0.0296	0.0942	93.39469	1.39666	2.09508	nan	2.00361	nan	0.07342	0.37168	0.08144	0.22397	0.12485	0.00193	0.39282	0.55454	0.19062	37.25753	610.62897	640.07152	498.6097	635.44325	390.80308	643.39339	nan	524.0675	542.69298	449.52053	206.68963	351.6766	553.0525	397.01786	362.95157	443.17357	648.31357	554.97456	93.33701	75.48345	93.33701	6.41205	0.52394	60.09342	18.38271	7.99E-05	2.6724	1.02E-05	1.36E+07	7.35E-08	27.72998	188.0389	6.92E-05	0.00533	2.66E-05	2.43E-05
0.2324	47.04558	1.99534	9.15939	26.10599	15.45991	94.85138	2.6211	0.30119	0.21783	0.69068	0.7022	0.41398	0.07552	0.03472	0.02922	0.02922	0.09484	93.2159	1.55282	2.04202	nan	2.00358	nan	0.0815	0.405	0.09732	0.21287	0.12705	0.00189	0.40348	0.57034	0.19944	38.51865	610.05773	638.78772	499.38518	633.78356	389.97558	643.79217	nan	525.00224	542.81422	451.4712	204.97894	354.26393	553.05979	403.1639	363.88665	444.97196	648.99198	554.35376	94.63582	73.52104	94.63582	7.29605	0.52407	59.97136	18.34537	7.98E-05	2.67188	1.02E-05	1.36E+07	7.37E-08	27.72298	187.5669	6.90E-05	0.00534	2.66E-05	2.43E-05
0.2328	46.08937	1.96874	9.67159	25.06738	16.96931	94.6631	2.7933	0.31205	0.23721	0.70104	0.68424	0.41356	0.07544	0.03484	0.02884	0.02884	0.09548	93.03712	1.70898	1.98896	nan	2.00355	nan	0.08958	0.43832	0.1132	0.20177	0.12926	0.00184	0.41414	0.58614	0.20826	39.77978	609.48649	637.50391	500.16067	632.12388	389.14807	644.19094	nan	525.93698	542.93546	453.42187	203.26826	356.85126	553.06708	409.30995	364.82174	446.77035	649.67038	553.73295	95.93462	71.55863	95.93462	8.18006	0.5242	59.8493	18.30803	7.96E-05	2.67136	1.02E-05	1.36E+07	7.40E-08	27.71598	187.0949	6.89E-05	0.00536	2.65E-05	2.42E-05
0.2332	45.13317	1.94214	10.18379	24.02878	18.47872	94.47482	2.9655	0.32291	0.25659	0.7114	0.66628	0.41314	0.07536	0.03496	0.02846	0.02846	0.09612	92.85834	1.86514	1.9359	nan	2.00352	nan	0.09766	0.47164	0.12908	0.19067	0.13147	0.00179	0.4248	0.60194	0.21708	41.0409	608.91525	636.22011	500.93615	630.46419	388.32057	644.58971	nan	526.87171	543.0567	455.37255	201.55757	359.43859	553.07437	415.45599	365.75682	448.56873	650.34878	553.11215	97.23343	69.59622	97.23343	9.06406	0.52433	59.72724	18.27069	7.94E-05	2.67084	1.02E-05	1.35E+07	7.43E-08	27.70898	186.6229	6.87E-05	0.00538	2.65E-05	2.42E-05
0.2336	44.17697	1.91554	10.696	22.99017	19.98813	94.28654	3.1377	0.33377	0.27597	0.72176	0.64832	0.41272	0.07528	0.03508	0.02808	0.02808	0.09676	92.67956	2.0213	1.88284	nan	2.00349	nan	0.10574	0.50496	0.14496	0.17957	0.13368	0.00175	0.43546	0.61774	0.2259	42.30203	608.34401	634.9363	501.71163	628.8045	387.49307	644.98849	nan	527.80645	543.17794	457.32322	199.84688	362.02592	553.08167	421.60204	366.6919	450.36712	651.02718	552.49135	98.53223	67.63382	98.53223	9.94807	0.52446	59.60517	18.23335	7.93E-05	2.67032	1.02E-05	1.35E+07	7.45E-08	27.70198	186.1509	6.86E-05	0.00539	2.64E-05	2.41E-05
0.234	43.22076	1.88894	11.2082	21.95157	21.49753	94.09826	3.3099	0.34463	0.29535	0.73212	0.63036	0.4123	0.0752	0.0352	0.0277	0.0277	0.0974	92.50078	2.17747	1.82978	nan	2.00346	nan	0.11382	0.53828	0.16084	0.16847	0.13589	0.0017	0.44612	0.63354	0.23472	43.56315	607.77276	633.6525	502.48711	627.14482	386.66556	645.38726	nan	528.74119	543.29918	459.2739	198.1362	364.61325	553.08896	427.74808	367.62699	452.16551	651.70559	551.87055	99.83104	65.67141	99.83104	10.83207	0.52459	59.48311	18.19601	7.91E-05	2.6698	1.02E-05	1.35E+07	7.48E-08	27.69498	185.6789	6.85E-05	0.00541	2.64E-05	2.41E-05
0.2344	42.26456	1.86234	11.7204	20.91297	23.00694	93.90998	3.4821	0.35549	0.31473	0.74248	0.6124	0.41188	0.07512	0.03532	0.02732	0.02732	0.09804	92.322	2.33363	1.77672	nan	2.00343	nan	0.1219	0.5716	0.17672	0.15737	0.13809	0.00165	0.45678	0.64934	0.24354	44.82428	607.20152	632.36869	503.2626	625.48513	385.83806	645.78604	nan	529.67592	543.42042	461.22457	196.42551	367.20058	553.09625	433.89413	368.56207	453.9639	652.38399	551.24974	101.12984	63.709	101.12984	11.71607	0.52472	59.36105	18.15867	7.90E-05	2.66928	1.02E-05	1.34E+07	7.50E-08	27.68798	185.20689	6.83E-05	0.00542	2.63E-05	2.40E-05
0.2348	41.30835	1.83574	12.2326	19.87436	24.51634	93.7217	3.6543	0.36635	0.33411	0.75284	0.59444	0.41146	0.07504	0.03544	0.02694	0.02694	0.09868	92.14322	2.48979	1.72366	nan	2.0034	nan	0.12998	0.60492	0.1926	0.14627	0.1403	0.00161	0.46745	0.66514	0.25236	46.0854	606.63028	631.08489	504.03808	623.82544	385.01056	646.18481	nan	530.61066	543.54166	463.17525	194.71482	369.78792	553.10354	440.04017	369.49716	455.76228	653.06239	550.62894	102.42865	61.74659	102.42865	12.60008	0.52486	59.23899	18.12133	7.88E-05	2.66876	1.02E-05	1.34E+07	7.53E-08	27.68098	184.73489	6.82E-05	0.00544	2.63E-05	2.40E-05
0.2352	40.35215	1.80914	12.7448	18.83576	26.02575	93.53342	3.82651	0.37721	0.35349	0.7632	0.57648	0.41104	0.07496	0.03556	0.02656	0.02656	0.09932	91.96444	2.64595	1.6706	nan	2.00337	nan	0.13806	0.63824	0.20848	0.13517	0.14251	0.00156	0.47811	0.68094	0.26118	47.34653	606.05904	629.80108	504.81356	622.16576	384.18305	646.58358	nan	531.5454	543.66291	465.12592	193.00414	372.37525	553.11083	446.18622	370.43224	457.56067	653.7408	550.00814	103.72745	59.78418	103.72745	13.48408	0.52499	59.11693	18.08399	7.87E-05	2.66824	1.02E-05	1.33E+07	7.55E-08	27.67398	184.26289	6.80E-05	0.00546	2.62E-05	2.39E-05
0.2356	39.39595	1.78254	13.25701	17.79715	27.53516	93.34514	3.99871	0.38807	0.37287	0.77356	0.55852	0.41062	0.07488	0.03568	0.02618	0.02618	0.09996	91.78566	2.80211	1.61753	nan	2.00334	nan	0.14614	0.67156	0.22436	0.12407	0.14472	0.00151	0.48877	0.69674	0.27	48.60765	605.48779	628.51728	505.58905	620.50607	383.35555	646.98236	nan	532.48014	543.78415	467.0766	191.29345	374.96258	553.11813	452.33226	371.36732	459.35906	654.4192	549.38734	105.02626	57.82178	105.02626	14.36808	0.52512	58.99487	18.04665	7.85E-05	2.66772	1.02E-05	1.33E+07	7.58E-08	27.66698	183.79089	6.79E-05	0.00547	2.62E-05	2.39E-05
0.236	38.43974	1.75594	13.76921	16.75855	29.04456	93.15686	4.17091	0.39893	0.39225	0.78392	0.54056	0.4102	0.0748	0.0358	0.0258	0.0258	0.1006	91.60688	2.95827	1.56447	nan	2.00331	nan	0.15422	0.70488	0.24024	0.11297	0.14693	0.00147	0.49943	0.71254	0.27882	49.86878	604.91655	627.23347	506.36453	618.84638	382.52805	647.38113	nan	533.41487	543.90539	469.02727	189.58276	377.54991	553.12542	458.4783	372.30241	461.15744	655.0976	548.76653	106.32507	55.85937	106.32507	15.25209	0.52525	58.87281	18.00931	7.84E-05	2.6672	1.02E-05	1.33E+07	7.60E-08	27.65998	183.31889	6.78E-05	0.00549	2.61E-05	2.38E-05
0.2364	37.48354	1.72934	14.28141	15.71994	30.55397	92.96857	4.34311	0.40979	0.41163	0.79428	0.5226	0.40978	0.07472	0.03592	0.02542	0.02542	0.10124	91.4281	3.11443	1.51141	nan	2.00328	nan	0.1623	0.7382	0.25612	0.10187	0.14913	0.00142	0.51009	0.72834	0.28764	51.1299	604.34531	625.94967	507.14001	617.1867	381.70054	647.77991	nan	534.34961	544.02663	470.97794	187.87208	380.13724	553.13271	464.62435	373.23749	462.95583	655.776	548.14573	107.62387	53.89696	107.62387	16.13609	0.52538	58.75075	17.97197	7.82E-05	2.66668	1.02E-05	1.32E+07	7.63E-08	27.65298	182.84688	6.76E-05	0.0055	2.61E-05	2.38E-05
0.2368	36.52734	1.70274	14.79361	14.68134	32.06337	92.78029	4.51531	0.42065	0.43101	0.80464	0.50464	0.40936	0.07464	0.03604	0.02504	0.02504	0.10188	91.24932	3.27059	1.45835	nan	2.00325	nan	0.17038	0.77152	0.272	0.09077	0.15134	0.00137	0.52075	0.74414	0.29646	52.39103	603.77407	624.66586	507.9155	615.52701	380.87304	648.17868	nan	535.28435	544.14787	472.92862	186.16139	382.72457	553.14	470.77039	374.17257	464.75422	656.45441	547.52493	108.92268	51.93455	108.92268	17.02009	0.52551	58.62869	17.93463	7.81E-05	2.66616	1.02E-05	1.32E+07	7.65E-08	27.64598	182.37488	6.75E-05	0.00552	2.60E-05	2.37E-05
0.2372	35.57113	1.67614	15.30581	13.64274	33.57278	92.59201	4.68751	0.43151	0.45039	0.815	0.48668	0.40894	0.07456	0.03616	0.02466	0.02466	0.10252	91.07054	3.42675	1.40529	nan	2.00322	nan	0.17846	0.80484	0.28788	0.07967	0.15355	0.00133	0.53141	0.75994	0.30528	53.65215	603.20283	623.38205	508.69098	613.86732	380.04554	648.57745	nan	536.21908	544.26911	474.87929	184.4507	385.3119	553.14729	476.91644	375.10766	466.55261	657.13281	546.90413	110.22148	49.97215	110.22148	17.9041	0.52564	58.50663	17.89729	7.79E-05	2.66564	1.02E-05	1.31E+07	7.68E-08	27.63898	181.90288	6.74E-05	0.00553	2.60E-05	2.37E-05
0.2376	34.61493	1.64954	15.81802	12.60413	35.08219	92.40373	4.85971	0.44237	0.46977	0.82536	0.46872	0.40852	0.07448	0.03628	0.02428	0.02428	0.10316	90.89176	3.58291	1.35223	nan	2.00319	nan	0.18654	0.83816	0.30376	0.06857	0.15576	0.00128	0.54207	0.77574	0.3141	54.91328	602.63158	622.09825	509.46646	612.20764	379.21803	648.97623	nan	537.15382	544.39035	476.82997	182.74002	387.89923	553.15458	483.06248	376.04274	468.35099	657.81121	546.28332	111.52029	48.00974	111.52029	18.7881	0.52577	58.38457	17.85995	7.77E-05	2.66512	1.02E-05	1.31E+07	7.70E-08	27.63198	181.43088	6.72E-05	0.00555	2.59E-05	2.36E-05
0.238	33.65872	1.62294	16.33022	11.56553	36.59159	92.21545	5.03191	0.45323	0.48915	0.83572	0.45076	0.4081	0.0744	0.0364	0.0239	0.0239	0.1038	90.71297	3.73907	1.29917	nan	2.00316	nan	0.19462	0.87148	0.31964	0.05747	0.15797	0.00123	0.55273	0.79154	0.32292	56.1744	602.06034	620.81444	510.24195	610.54795	378.39053	649.375	nan	538.08856	544.51159	478.78064	181.02933	390.48656	553.16188	489.20853	376.97783	470.14938	658.48961	545.66252	112.81909	46.04733	112.81909	19.6721	0.5259	58.26251	17.82261	7.76E-05	2.6646	1.02E-05	1.31E+07	7.73E-08	27.62498	180.95888	6.71E-05	0.00557	2.59E-05	2.36E-05
0.2384	32.70252	1.59634	16.84242	10.52692	38.101	92.02717	5.20411	0.46409	0.50853	0.84608	0.4328	0.40768	0.07432	0.03652	0.02352	0.02352	0.10444	90.53419	3.89523	1.24611	nan	2.00313	nan	0.2027	0.9048	0.33552	0.04637	0.16017	0.00119	0.56339	0.80734	0.33174	57.43553	601.4891	619.53064	511.01743	608.88826	377.56303	649.27689	nan	539.0233	544.63283	480.73132	179.31864	393.07389	553.16917	495.35457	377.91291	471.94777	659.16802	545.04172	114.1179	44.08492	114.1179	20.55611	0.52603	58.14045	17.78527	7.74E-05	2.66408	1.03E-05	1.30E+07	7.75E-08	27.61798	180.48687	6.69E-05	0.00558	2.58E-05	2.35E-05
0.2388	31.74632	1.56974	17.35462	9.48832	39.6104	91.83889	5.37631	0.47495	0.52791	0.85644	0.41484	0.40726	0.07424	0.03664	0.02314	0.02314	0.10508	90.35541	4.05139	1.19305	nan	2.0031	nan	0.21078	0.93812	0.3514	0.03527	0.16238	0.00114	0.57405	0.82314	0.34056	58.69665	600.91786	618.24683	511.79291	607.22858	376.73552	649.02552	nan	539.95803	544.75407	482.68199	177.60795	395.66122	553.17646	501.50062	378.84799	473.74615	659.84642	544.42092	115.4167	42.12251	115.4167	21.44011	0.52616	58.01839	17.74793	7.73E-05	2.66356	1.03E-05	1.30E+07	7.78E-08	27.61098	180.01487	6.68E-05	0.0056	2.58E-05	2.35E-05
0.2392	30.79011	1.54314	17.86683	8.44972	41.11981	91.65061	5.54851	0.48581	0.54729	0.8668	0.39688	0.40684	0.07416	0.03676	0.02276	0.02276	0.10572	90.17663	4.20755	1.13999	nan	2.00307	nan	0.21886	0.97144	0.36728	0.02417	0.16459	0.00109	0.58471	0.83894	0.34938	59.95778	600.34661	616.96303	512.56839	605.56889	375.90802	648.77416	nan	540.89277	544.87531	484.63267	175.89727	398.24855	553.18375	507.64666	379.78308	475.54454	660.52482	543.80012	116.71551	40.16011	116.71551	22.32411	0.52629	57.89633	17.71059	7.71E-05	2.66304	1.03E-05	1.29E+07	7.80E-08	27.60398	179.54287	6.67E-05	0.00561	2.57E-05	2.34E-05
0.2396	29.83391	1.51654	18.37903	7.41111	42.62922	91.46233	5.72071	0.49667	0.56667	0.87716	0.37892	0.40642	0.07408	0.03688	0.02238	0.02238	0.10636	89.99785	4.36371	1.08693	nan	2.00304	nan	0.22694	1.00476	0.38316	0.01307	0.1668	0.00105	0.59537	0.85474	0.3582	61.2189	599.77537	615.67922	513.34388	603.9092	375.08052	648.5228	nan	541.82751	544.99655	486.58334	174.18658	400.83588	553.19104	513.79271	380.71816	477.34293	661.20323	543.17931	118.01431	38.1977	118.01431	23.20812	0.52642	57.77427	17.67325	7.70E-05	2.66252	1.03E-05	1.29E+07	7.83E-08	27.59698	179.07087	6.65E-05	0.00563	2.57E-05	2.34E-05
0.24	28.87805	1.49527	18.88995	6.37505	44.13168	91.27466	5.89211	0.50771	0.58596	0.8875	0.36103	0.406	0.074	0.03701	0.022	0.022	0.10702	89.81934	4.51915	1.03411	nan	2.00301	nan	0.23502	1.03791	0.39902	0.00201	0.16902	0.001	0.60597	0.87044	0.36699	62.4761	599.20654	614.40082	514.11861	602.25848	374.25545	648.27143	nan	542.75976	545.08637	488.53401	172.50051	403.41659	553.19834	519.92525	381.65077	479.13826	661.87916	542.55928	119.30988	36.24639	119.30988	24.08849	0.52654	57.65258	17.63603	7.68E-05	2.66201	1.03E-05	1.29E+07	7.85E-08	27.59001	178.59972	6.64E-05	0.00565	2.56E-05	2.34E-05
0.2404	28.06705	3.69138	18.86835	6.39445	42.74777	91.34131	5.72827	0.597	0.56833	0.88749	0.37166	0.40601	0.07393	0.0391	0.022	0.022	0.11436	89.75206	4.37329	1.07845	nan	2.00298	nan	0.24266	0.99963	0.40749	0.00749	0.17902	0.00165	0.59234	0.84525	0.36239	62.10282	599.6418	615.36631	514.58316	604.33436	374.44162	648.02007	nan	542.66078	532.11591	490.48469	181.04642	403.24752	553.20563	520.44488	381.5549	479.66218	661.52916	542.25747	119.26188	38.9072	119.26188	23.45748	0.52109	57.68782	17.64681	7.69E-05	2.66439	1.03E-05	1.29E+07	7.85E-08	27.59591	178.48472	6.63E-05	0.00565	2.56E-05	2.34E-05
0.2408	27.25605	5.88749	18.84675	6.41385	41.36387	91.40796	5.56443	0.6863	0.5507	0.88748	0.38229	0.40602	0.07386	0.04119	0.022	0.022	0.1217	89.68478	4.22743	1.12279	nan	2.00295	nan	0.2503	0.96135	0.41596	0.01297	0.18902	0.0023	0.57871	0.82005	0.35779	61.72954	600.07705	616.3318	515.0477	606.41024	374.62779	647.7687	nan	542.5618	519.14545	492.43536	189.59234	403.07845	553.21292	520.96451	381.45903	480.1861	661.17916	541.95567	119.21388	41.56801	119.21388	22.82648	0.51564	57.72306	17.65759	7.70E-05	2.66677	1.03E-05	1.29E+07	7.84E-08	27.60181	178.36972	6.62E-05	0.00565	2.57E-05	2.34E-05
0.2412	26.44504	8.0836	18.82515	6.43325	39.97996	91.47461	5.40058	0.77559	0.53307	0.88747	0.39292	0.40603	0.07379	0.04328	0.022	0.022	0.12904	89.6175	4.08157	1.16713	nan	2.00292	nan	0.25794	0.92307	0.42443	0.01845	0.19902	0.00295	0.56508	0.79486	0.35319	61.35626	600.5123	617.2973	515.51224	608.48612	374.81396	647.51734	nan	542.46282	506.17499	494.38604	198.13825	402.90938	553.22021	521.48414	381.36316	480.71002	660.82916	541.65387	119.16588	44.22882	119.16588	22.19548	0.51019	57.7583	17.66837	7.71E-05	2.66915	1.03E-05	1.29E+07	7.83E-08	27.60771	178.25472	6.62E-05	0.00565	2.57E-05	2.34E-05
0.2416	25.63404	10.27971	18.80355	6.45265	38.59606	91.54126	5.23674	0.86488	0.51544	0.88746	0.40355	0.40604	0.07372	0.04537	0.022	0.022	0.13638	89.55022	3.93571	1.21147	nan	2.00289	nan	0.26558	0.88479	0.4329	0.02393	0.20902	0.0036	0.55145	0.76967	0.34859	60.98298	600.94755	618.26279	515.97678	610.562	375.00013	647.26598	nan	542.36384	493.20452	496.33671	206.68417	402.74031	553.2275	522.00378	381.26729	481.23395	660.47915	541.35207	119.11788	46.88963	119.11788	21.56448	0.50475	57.79355	17.67915	7.72E-05	2.67153	1.02E-05	1.29E+07	7.83E-08	27.61361	178.13972	6.61E-05	0.00566	2.57E-05	2.35E-05
0.242	24.82304	12.47581	18.78195	6.47205	37.21215	91.60791	5.0729	0.95417	0.49781	0.88745	0.41418	0.40605	0.07365	0.04746	0.022	0.022	0.14372	89.48294	3.78985	1.25581	nan	2.00286	nan	0.27322	0.84651	0.44137	0.02941	0.21902	0.00425	0.53782	0.74447	0.34399	60.6097	601.3828	619.22829	516.44132	612.63787	375.1863	647.01461	nan	542.26486	480.23406	498.28739	215.23008	402.57124	553.23479	522.52341	381.17142	481.75787	660.12915	541.05027	119.06988	49.55044	119.06988	20.93347	0.4993	57.82879	17.68993	7.73E-05	2.67391	1.02E-05	1.29E+07	7.82E-08	27.61951	178.02472	6.60E-05	0.00566	2.58E-05	2.35E-05
0.2424	24.01203	14.67192	18.76035	6.49145	35.82825	91.67456	4.90906	1.04346	0.48018	0.88744	0.42481	0.40606	0.07358	0.04955	0.022	0.022	0.15106	89.41566	3.64399	1.30015	nan	2.00283	nan	0.28086	0.80823	0.44984	0.03489	0.22902	0.0049	0.52419	0.71928	0.33939	60.23642	601.81806	620.19378	516.90587	614.71375	375.37247	646.76325	nan	542.16588	467.2636	500.23806	223.776	402.40217	553.24209	523.04304	381.07555	482.28179	659.77915	540.74847	119.02188	52.21125	119.02188	20.30247	0.49385	57.86403	17.70071	7.74E-05	2.67629	1.02E-05	1.29E+07	7.81E-08	27.62541	177.90972	6.59E-05	0.00566	2.58E-05	2.35E-05
0.2428	23.20103	16.86803	18.73875	6.51085	34.44434	91.74121	4.74522	1.13275	0.46255	0.88743	0.43544	0.40607	0.07351	0.05164	0.022	0.022	0.1584	89.34838	3.49813	1.34449	nan	2.0028	nan	0.2885	0.76995	0.45831	0.04037	0.23902	0.00555	0.51056	0.69409	0.33479	59.86313	602.25331	621.15927	517.37041	616.78963	375.55864	646.51189	nan	542.0669	454.29314	502.18874	232.32191	402.2331	553.24938	523.56267	380.97968	482.80571	659.42915	540.44667	118.97388	54.87206	118.97388	19.67147	0.48841	57.89927	17.71149	7.75E-05	2.67867	1.02E-05	1.29E+07	7.81E-08	27.63131	177.79472	6.58E-05	0.00566	2.58E-05	2.36E-05
0.2432	22.39003	19.06414	18.71715	6.53025	33.06043	91.80786	4.58138	1.22204	0.44492	0.88742	0.44607	0.40608	0.07344	0.05373	0.022	0.022	0.16574	89.2811	3.35227	1.38883	nan	2.00277	nan	0.29614	0.73167	0.46678	0.04585	0.24902	0.0062	0.49693	0.66889	0.33019	59.48985	602.68856	622.12477	517.83495	618.86551	375.74481	646.26052	nan	541.96792	441.32268	504.13941	240.86782	402.06403	553.25667	524.0823	380.88381	483.32963	659.07915	540.14487	118.92588	57.53287	118.92588	19.04047	0.48296	57.93451	17.72227	7.76E-05	2.68105	1.02E-05	1.29E+07	7.80E-08	27.63721	177.67972	6.58E-05	0.00567	2.59E-05	2.36E-05
0.2436	21.57902	21.26025	18.69555	6.54965	31.67653	91.87451	4.41754	1.31133	0.42729	0.88741	0.4567	0.40609	0.07337	0.05582	0.022	0.022	0.17308	89.21382	3.2064	1.43317	nan	2.00274	nan	0.30378	0.69339	0.47525	0.05133	0.25902	0.00685	0.4833	0.6437	0.32559	59.11657	603.12381	623.09026	518.29949	620.94139	375.93098	646.00916	nan	541.86894	428.35221	506.09009	249.41374	401.89496	553.26396	524.60194	380.78794	483.85356	658.72915	539.84306	118.87788	60.19368	118.87788	18.40946	0.47751	57.96975	17.73305	7.77E-05	2.68343	1.02E-05	1.29E+07	7.79E-08	27.64311	177.56472	6.57E-05	0.00567	2.59E-05	2.36E-05
0.244	20.76802	23.45636	18.67395	6.56905	30.29262	91.94116	4.2537	1.40062	0.40966	0.8874	0.46733	0.4061	0.0733	0.05791	0.022	0.022	0.18042	89.14654	3.06054	1.47751	nan	2.00271	nan	0.31142	0.65511	0.48372	0.05681	0.26902	0.0075	0.46967	0.61851	0.32099	58.74329	603.55906	624.05576	518.76403	623.01727	376.11715	645.75779	nan	541.76996	415.38175	508.04076	257.95965	401.72589	553.27125	525.12157	380.69207	484.37748	658.37915	539.54126	118.82988	62.85449	118.82988	17.77846	0.47206	58.00499	17.74383	7.78E-05	2.68581	1.02E-05	1.29E+07	7.79E-08	27.64901	177.44972	6.56E-05	0.00567	2.59E-05	2.37E-05
0.2444	19.95702	25.65247	18.65235	6.58845	28.90872	92.00781	4.08986	1.48991	0.39203	0.88739	0.47796	0.40611	0.07323	0.06	0.022	0.022	0.18776	89.07926	2.91468	1.52185	nan	2.00268	nan	0.31906	0.61683	0.49219	0.06229	0.27902	0.00815	0.45604	0.59331	0.31639	58.37001	603.99431	625.02125	519.22858	625.09314	376.30333	645.50643	nan	541.67098	402.41129	509.99143	266.50557	401.55682	553.27855	525.6412	380.5962	484.9014	658.02914	539.23946	118.78188	65.5153	118.78188	17.14746	0.46662	58.04023	17.75461	7.79E-05	2.68819	1.02E-05	1.29E+07	7.78E-08	27.65491	177.33472	6.55E-05	0.00567	2.60E-05	2.37E-05
0.2448	19.14601	27.84858	18.63075	6.60785	27.52481	92.07446	3.92602	1.5792	0.3744	0.88738	0.48859	0.40612	0.07316	0.06209	0.022	0.022	0.1951	89.01198	2.76882	1.56619	nan	2.00265	nan	0.3267	0.57855	0.50066	0.06777	0.28902	0.0088	0.44241	0.56812	0.31179	57.99673	604.42957	625.98674	519.69312	627.16902	376.4895	645.25507	nan	541.572	389.44083	511.94211	275.05148	401.38775	553.28584	526.16083	380.50033	485.42532	657.67914	538.93766	118.73388	68.17611	118.73388	16.51646	0.46117	58.07547	17.76539	7.80E-05	2.69057	1.02E-05	1.29E+07	7.77E-08	27.66081	177.21972	6.54E-05	0.00568	2.60E-05	2.37E-05
0.2452	18.33501	30.04468	18.60915	6.62725	26.14091	92.14111	3.76218	1.66849	0.35677	0.88737	0.49922	0.40613	0.07309	0.06418	0.022	0.022	0.20244	88.9447	2.62296	1.61053	nan	2.00262	nan	0.33434	0.54027	0.50913	0.07325	0.29902	0.00945	0.42878	0.54292	0.30719	57.62344	604.86482	626.95224	520.15766	629.2449	376.67567	645.0037	nan	541.47302	376.47037	513.89278	283.59739	401.21868	553.29313	526.68046	380.40445	485.94924	657.32914	538.63586	118.68588	70.83692	118.68588	15.88545	0.45572	58.11071	17.77617	7.81E-05	2.69295	1.02E-05	1.30E+07	7.77E-08	27.66671	177.10472	6.54E-05	0.00568	2.60E-05	2.38E-05
0.2456	17.52401	32.24079	18.58755	6.64665	24.757	92.20776	3.59834	1.75778	0.33914	0.88736	0.50985	0.40614	0.07302	0.06627	0.022	0.022	0.20978	88.87741	2.4771	1.65487	nan	2.00259	nan	0.34198	0.50199	0.5176	0.07873	0.30902	0.0101	0.41515	0.51773	0.30259	57.25016	605.30007	627.91773	520.6222	631.32078	376.86184	644.75234	nan	541.37404	363.4999	515.84346	292.14331	401.0496	553.30042	527.2001	380.30858	486.47317	656.97914	538.33406	118.63788	73.49773	118.63788	15.25445	0.45027	58.14595	17.78695	7.82E-05	2.69533	1.02E-05	1.30E+07	7.76E-08	27.67261	176.98972	6.53E-05	0.00568	2.61E-05	2.38E-05
0.246	16.713	34.4369	18.56595	6.66605	23.3731	92.27441	3.4345	1.84707	0.32151	0.88735	0.52048	0.40615	0.07295	0.06836	0.022	0.022	0.21712	88.81013	2.33124	1.69921	nan	2.00256	nan	0.34962	0.46371	0.52607	0.08421	0.31902	0.01075	0.40152	0.49254	0.29799	56.87688	605.73532	628.88323	521.08674	633.39666	377.04801	644.50098	nan	541.27506	350.52944	517.79413	300.68922	400.88053	553.30771	527.71973	380.21271	486.99709	656.62914	538.03226	118.58988	76.15855	118.58988	14.62345	0.44483	58.18119	17.79773	7.83E-05	2.69771	1.02E-05	1.30E+07	7.75E-08	27.67851	176.87472	6.52E-05	0.00568	2.61E-05	2.38E-05
